CountryOrTerritory,ReportingYear,UpdateTime,StationLocalId,SamplingPointLocalId,SamplingPoint_Latitude,SamplingPoint_Longitude,Pollutant,AggregationType,Namespace,Unit,BeginPosition,EndPosition,Validity,Verification,DataCoverage,DataCapture,TimeCoverage,AQValue
Czech Republic,2012,2015-12-03 16:38:56.4770000,STA-CZ0BMIS,SPO-CZ0BMIS_00005_100,48.791767119468012,16.72449684,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:38:56.4770000,STA-CZ0ASUC,SPO-CZ0ASUC_00005_100,50.126525879471934,14.38463879,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:38:56.4770000,STA-CZ0JTRE,SPO-CZ0JTRE_00005_100,49.223442079469152,15.865777970000003,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:38:56.4770000,STA-CZ0ULTT,SPO-CZ0ULTT_00005_100,50.540897369473385,14.119408610000001,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:38:56.4770000,STA-CZ0UMOM,SPO-CZ0UMOM_00005_500,50.510364529473279,13.64527225,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:38:56.4770000,STA-CZ0TFMI,SPO-CZ0TFMI_00005_500,49.671791079470466,18.351072310000003,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:38:56.4770000,STA-CZ0TKAR,SPO-CZ0TKAR_00005_500,49.863796229471063,18.551452640000001,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-10-20 15:04:12.5000000,STA-CZ0AKOB,SPO-CZ0AKOB_00005_500,50.122188999471902,14.467578,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES1683A,SP_08157002_10_M,41.420848098999997,1.9965027240000002,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,50,100,50,27.5
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES1560A,SP_18087007_10_M,37.196100000000001,-3.61266,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,14.48087432,100,14.48087432,35
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES1421A,SP_44216001_10_M,40.336390000000002,-1.10667,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,72.67759563,100,72.67759563,14
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES1425A,SP_41091016_10_M,37.375249999999994,-6.0055800000000001,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,15.57377049,100,15.57377049,30
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES1965A,SP_08221004_10_M,41.381930079999989,2.0663478529999999,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,85.24590164,100,85.24590164,19.5
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES1443A,SP_09059006_9_M,42.336109999999998,-3.6361100000000004,Particulate matter < 2.5 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,73.22404372,100,73.22404372,9
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES1417A,SP_22125001_10_M,42.136110000000002,-0.40389000000000003,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,81.42076503,100,81.42076503,16
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES1843A,SP_08022005_10_M,42.102313371999983,1.858062466,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,40.71038251,100,40.71038251,14
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES1408A,SP_43016002_10_M,41.268053330000008,1.5950347460000001,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,40.98360656,100,40.98360656,22
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES1888A,SP_43155008_10_M,40.805757131,0.52109966699999999,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,48.63387978,100,48.63387978,14.8
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES1925A,SP_11033010_10_M,36.180100000000003,-5.3825000000000012,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,59.28961749,100,59.28961749,25
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES1453A,SP_08245012_10_M,41.447350254,2.2095111869999999,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,47.26775956,100,47.26775956,26
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES1964A,SP_08211004_10_M,41.386638988999998,2.0573924930000005,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,81.42076503,100,81.42076503,20.9
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES1506A,SP_43148026_10_M,41.122896352999994,1.2466962210000001,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,46.17486339,100,46.17486339,20.2
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES0006R,SP_07032999_10_M,39.875279999999997,4.3163900000000002,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,92.62295082,100,92.62295082,18
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES1258A,SP_21050001_10_M,37.281559999999999,-6.8338400000000004,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,12.56830601,100,12.56830601,33
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES1680A,SP_08033004_10_M,41.634656544999991,2.1623495959999999,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,43.44262295,100,43.44262295,19
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES1776A,SP_08245013_10_M,41.452115160999995,2.2081962819999998,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,47.81420765,100,47.81420765,25.7
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES1841A,SP_08121014_10_M,41.551859568999994,2.43729,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,39.89071038,100,39.89071038,19
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES0011R,SP_06016999_10_M,38.472779999999993,-6.9236099999999992,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,88.25136612,97.87878788,90.16393443,11
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES0013R,SP_49149999_10_M,41.238889999999991,-5.8975000000000009,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,85.24590164,100,85.24590164,7
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES1555A,SP_08307006_10_M,41.224091558999994,1.7262923880000001,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,42.07650273,100,42.07650273,20.6
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES1648A,SP_11008009_10_49,36.23386,-5.6635000000000009,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,84.69945355,100,84.69945355,15
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES1997A,SP_10148001_10_M,40.077779999999997,-6.1472199999999999,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,94.80874317,100,94.80874317,10.7
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES1120A,SP_43148003_10_M,41.115880525999991,1.191975478,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,47.81420765,100,47.81420765,20
Spain,2012,2015-10-20 15:02:26.2830000,STA_ES1887A,SP_08283003_10_M,41.84659340999999,2.2230014370000002,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,50.27322404,100,50.27322404,20
France,2012,2015-10-30 01:27:37.7000000,STA-FR39013,SPO-FR39013_00005_100,14.675557999999995,-60.946095000000007,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,FR.LCSQA-INERIS.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Croatia,2012,2015-12-08 02:33:00.4830000,HR_DOC_TYPE_D_STA_RH0106,HR_DOC_TYPE_D_SPO_679,45.45812500000001,16.388355555555556,Arsenic in PM10 (aerosol),1 year 50 %ile of daily values in a year,aqd.azo.hr,ng.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.27322404,100,0.27322404,2.502
Croatia,2012,2015-12-08 02:33:00.4830000,HR_DOC_TYPE_D_STA_RH0106,HR_DOC_TYPE_D_SPO_678,45.45812500000001,16.388355555555556,Cadmium in PM10 (aerosol),1 year 50 %ile of daily values in a year,aqd.azo.hr,ng.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.27322404,100,0.27322404,0.741
Slovakia,2012,2015-12-05 02:11:27.5970000,STA-SK0406A,SPO-SK0406A_06001_100,48.934999999468367,22.273610000000001,Particulate matter < 2.5 µm (aerosol),1 year 50 %ile of daily values in a year,SK.SHMU.AQ,mg.m-3,2012-01-01,2013-01-01,Not valid,Verified,0,0,0.27322404,0
Slovakia,2012,2015-12-05 02:11:27.5970000,STA-SK0050A,SPO-SK0050A_06001_100,48.782652999467999,18.628081000000002,Particulate matter < 2.5 µm (aerosol),1 year 50 %ile of daily values in a year,SK.SHMU.AQ,mg.m-3,2012-01-01,2013-01-01,Not valid,Verified,0,0,0.27322404,0
Slovakia,2012,2015-12-05 02:11:27.5970000,STA-SK0008A,SPO-SK0008A_06001_100,49.079166409468755,19.302524569999999,Particulate matter < 2.5 µm (aerosol),1 year 50 %ile of daily values in a year,SK.SHMU.AQ,mg.m-3,2012-01-01,2013-01-01,Not valid,Verified,0,0,0.27322404,0
Slovakia,2012,2015-12-05 02:07:13.6470000,STA-SK0025A,SPO-SK0025A_00005_100,48.631111149467614,20.24028397,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,SK.SHMU.AQ,mg.m-3,2012-01-01,2013-01-01,Not valid,Verified,0,0,0.27322404,0
Slovakia,2012,2015-12-05 02:07:13.6470000,STA-SK0264A,SPO-SK0264A_00005_100,48.691112519467758,21.286388400000003,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,SK.SHMU.AQ,mg.m-3,2012-01-01,2013-01-01,Not valid,Verified,0,0,0.27322404,0
Slovakia,2012,2015-12-05 02:07:13.6470000,STA-SK0004R,SPO-SK0004R_00005_100,49.152778629468962,20.291116710000004,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,SK.SHMU.AQ,mg.m-3,2012-01-01,2013-01-01,Not valid,Verified,0,0,0.27322404,0
Slovakia,2012,2015-12-05 02:07:13.6470000,STA-SK0268A,SPO-SK0268A_00005_100,48.599557999467521,18.842461,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,SK.SHMU.AQ,mg.m-3,2012-01-01,2013-01-01,Not valid,Verified,0,0,0.27322404,0
Austria,2012,2015-10-20 15:04:54.9970000,STA-AT0PIL1,SPO-AT0PIL1_00005_101,48.721111299467815,15.942230219999999,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,AT.0008.20.AQ,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,86.06557377,99.6835443,86.33879781,32.08045833
Czech Republic,2012,2015-10-20 15:04:54.9970000,STA-CZ0AKAL,SPO-CZ0AKAL_00005_100,50.094238279471824,14.442049980000002,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-10-20 15:04:54.9970000,STA-CZ0UKRU,SPO-CZ0UKRU_00005_100,50.696670529473948,13.847691539999998,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:39:22.0700000,STA-CZ0UULK,SPO-CZ0UULK_00005_500,50.68352508947391,14.041194919999999,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:39:22.0700000,STA-CZ0ZZLN,SPO-CZ0ZZLN_00005_100,49.232902529469172,17.667175289999999,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:39:22.0700000,STA-CZ0UDCM,SPO-CZ0UDCM_00005_500,50.77414702947425,14.218793870000001,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:39:22.0700000,STA-CZ0SKLM,SPO-CZ0SKLM_00005_100,50.143859859471981,14.101783749999999,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:39:22.0700000,STA-CZ0TTRK,SPO-CZ0TTRK_00005_100,49.672378539470465,18.64303589,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:39:22.0700000,STA-CZ0TVER,SPO-CZ0TVER_00005_500,49.92468261947127,18.422870639999996,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:39:22.0700000,STA-CZ0ZUHR,SPO-CZ0ZUHR_00005_100,49.067947389468728,17.466850279999999,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:39:22.0700000,STA-CZ0PPLE,SPO-CZ0PPLE_00005_501,49.747329709470712,13.381038669999999,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:39:22.0700000,STA-CZ0LJNM,SPO-CZ0LJNM_00005_100,50.727363589474081,15.162155150000002,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Spain,2012,2015-10-20 15:06:26.3300000,STA_ES1126A,SP_08114006_10_M,41.475409135,1.9212034020000002,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,51.63934426,100,51.63934426,38.8
Spain,2012,2015-10-20 15:06:26.3300000,STA_ES1616A,SP_10182001_10_M,39.849170000000001,-5.9397200000000012,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,94.53551913,100,94.53551913,19.6
Spain,2012,2015-10-20 15:06:26.3300000,STA_ES1849A,SP_03065007_10_M,38.259166659999991,-0.71750000000000003,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,82.78688525,100,82.78688525,36
Spain,2012,2015-10-20 15:06:26.3300000,STA_ES1123A,SP_43047001_10_M,41.154923543999992,1.2177176880000002,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,48.63387978,100,48.63387978,39.6
Spain,2012,2015-10-20 15:06:26.3300000,STA_ES1887A,SP_08283003_10_M,41.84659340999999,2.2230014370000002,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,50.27322404,100,50.27322404,34
Spain,2012,2015-10-20 15:06:26.3300000,STA_ES0012R,SP_46263999_10_M,39.08278,-1.10111,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,96.17486339,100,96.17486339,22
Spain,2012,2015-10-20 15:06:26.3300000,STA_ES1847A,SP_03002002_10_M,38.43638888000001,-0.63805555000000003,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,67.75956284,100,67.75956284,37
Spain,2012,2015-10-20 15:06:26.3300000,STA_ES1480A,SP_08019044_10_M,41.398743250999985,2.1533851240000002,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,60.38251366,100,60.38251366,56.4
Spain,2012,2015-10-20 15:06:26.3300000,STA_ES1871A,SP_08158002_10_M,41.436016000999992,2.007867622,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,53.00546448,100,53.00546448,45.4
Spain,2012,2015-10-20 15:06:26.3300000,STA_ES1348A,SP_25051001_10_M,42.368318109999997,1.776783258,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,43.98907104,100,43.98907104,44
Spain,2012,2015-10-20 15:06:26.3300000,STA_ES1601A,SP_06015001_10_M,38.887630000000001,-7.01145,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,89.89071038,100,89.89071038,26.1
Spain,2012,2015-10-20 15:06:26.3300000,STA_ES0991A,SP_17044006_10_M,41.884897409999994,2.8742434770000003,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,42.89617486,100,42.89617486,52
Spain,2012,2015-10-20 15:06:26.3300000,STA_ES1640A,SP_41004006_10_M,37.342460000000003,-5.8337199999999996,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,15.30054645,100,15.30054645,44
Spain,2012,2015-10-20 15:06:26.3300000,STA_ES1453A,SP_08245012_10_M,41.447350254,2.2095111869999999,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,47.26775956,100,47.26775956,42.4
Spain,2012,2015-10-20 15:06:26.3300000,STA_ES1312A,SP_43148022_10_M,41.103677886999996,1.2007650620000001,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,47.54098361,100,47.54098361,39
Spain,2012,2015-10-20 15:06:26.3300000,STA_ES1925A,SP_11033010_10_M,36.180100000000003,-5.3825000000000012,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,59.28961749,100,59.28961749,37
Spain,2012,2015-10-20 15:06:26.3300000,STA_ES1820A,SP_06158001_10_M,38.429169999999999,-6.3949999999999996,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,94.26229508,100,94.26229508,24.7
Spain,2012,2015-10-20 15:06:26.3300000,STA_ES0700A,SP_08252002_10_M,41.515609252000004,2.1249967079999998,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,57.10382514,100,57.10382514,42
Spain,2012,2015-10-20 15:06:26.3300000,STA_ES1148A,SP_08194008_10_M,41.425620903999992,2.2222448049999999,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,47.26775956,100,47.26775956,49.6
Spain,2012,2015-10-20 15:06:26.3300000,STA_ES1799A,SP_14021007_10_M,37.892609999999998,-4.7623400000000009,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,15.57377049,100,15.57377049,49
Spain,2012,2015-10-20 15:06:26.3300000,STA_ES1855A,SP_43162002_10_M,41.009505688999994,0.91287585900000001,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,81.42076503,100,81.42076503,27.8
Spain,2012,2015-10-20 15:06:26.3300000,STA_ES1765A,SP_46220009_10_M,39.684722219999998,-0.27888888000000001,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,77.86885246,100,77.86885246,31
Spain,2012,2015-10-20 15:06:26.3300000,STA_ES1684A,SP_08184006_10_M,41.492082862999986,2.0424970849999999,Particulate matter < 10 µm (aerosol),1 year 90.41 percentile,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,41.2568306,100,41.2568306,39
